title,editor,author,contributor,shelfmark,page,place of publishing,year of publishing,issuance,identifier,licence,geographic place,city,risorsa
Palermo -  Hotel Trinacria - Salon de lecture,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,368,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (368),CC BY SA 4.0,"Hotel Trinacria, Palermo",Palermo,43542135160
Palermo -  Hotel Trinacria - L'entrée,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,366,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (366),CC BY SA 4.0,"Hotel Trinacria, Palermo",Palermo,43542135600
Palermo -  Hotel Trinacria - Panorama visto dalla terrazza,"Devaux, Paris","Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,365,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (365),CC BY SA 4.0,"Hotel Trinacria, Palermo",Palermo,43542135920
Palermo -  Hotel Trinacria - Salone,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,363,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (363),CC BY SA 4.0,"Hotel Trinacria, Palermo",Palermo,43542136390
Palermo - Grand Hotel Trinacria,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,362,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (362),CC BY SA 4.0,"Hotel Trinacria, Palermo",Palermo,43542136700
Palermo - Hotel Trinacria,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,361,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (361),CC BY SA 4.0,"Hotel Trinacria, Palermo",Palermo,43542136950
Palermo - Hotel Trinacria,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,360,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (360),CC BY SA 4.0,"Hotel Trinacria, Palermo",Palermo,43542137160
Palermo - Hotel Trinacria,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,359,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (359),CC BY SA 4.0,"Hotel Trinacria, Palermo",Palermo,43542137430
Palermo - Hotel Patria, ,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,357,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (357),CC BY SA 4.0,"Hotel Patria, Palermo",Palermo,43542137860
Palerme - Savoy Hotel, ,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,356,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (356),CC BY SA 4.0,"Flicker's Savoy Hotel, Savoy Hotel, Palermo",Palermo,43542138110
Palermo - Hotel Savoy, ,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,354,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (354),CC BY SA 4.0,"Savoy Hotel, Palermo",Palermo,43542138600
Palerme - Savoy Hotel, ,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,352,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (352),CC BY SA 4.0,"Savoy Hotel, Excelsior Palace Hotel, Palermo",Palermo,43542139140
Palermo - Porta Maqueda - Palazzo Galati,"G. Pedoni – Lauriel, Palermo","Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,170,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (170),CC BY SA 4.0,"Palazzo Galati, Porta Maqueda, Palermo",Palermo,43557994512
Palerme - Villa Pietratagliata Còté Sud,"G. Valdes, Palermo","Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,162,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (162),CC BY SA 4.0,"Villa Pietratagliata, Palermo",Palermo,43584035181
Palermo – Piazza Olivuzza, ,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,165,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (165),CC BY SA 4.0,"Palazzo Montolione, piazza Olivuzza, Casa del Sacro Cuore, Palermo",Palermo,43584453171
Palermo - Palazzo Cattolica,Alinari,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,168,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (168),CC BY SA 4.0,"Palazzo cattolica, Via Alessandro Paternostro, Palermo",Palermo,43584700051
palermo – Via Francesco Crispi al Borgo – Villino Paternò,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,174,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (174),CC BY SA 4.0,"Via Francesco Crispi al Borgo, Villino Paternò, Palermo",Palermo,43729887422
Palermo - Villino D'Aguanno - Monte Pellegrino,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,176,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (176),CC BY SA 4.0,"Palermo, Villino D'Aguanno, Monte Pellegrino",Palermo,43730073032
Casa Florio - Olivuzza,"G. Valdes, Palermo","Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,177,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (177),CC BY SA 4.0,"Casa Florio, Olivuzza, Palermo",Palermo,43730179842
Palermo – Collezione Chiaramonte Bordonaro – Il riposo in Egitto (Rubens),"G. Pedone Lauriel, Palermo","Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,186,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (186),CC BY SA 4.0,"Villa Bordonaro, Palermo",Palermo,43751381162
Palermo - Villino Vincenzo Florio,"L. Sandron, Palermo","Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,182,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (182),CC BY SA 4.0,"Villino Florio, Palermo",Palermo,43778598231
Palermo – Villa Florio – La Nautica – Opera in bronzo di M. Rutelli,"L. Sandron, Palermo","Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,183,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (183),CC BY SA 4.0,"Villino Florio, Palermo",Palermo,43778634891
Palermo – Teatro Massimo (dettaglio),,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,253,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (253),CC BY SA 4.0,"Teatro Massimo, piazza Verdi, Palermo",Palermo,43851066982
Palermo – Villa Whitaker Via Cavour,"G. Valdes, Palermo ","Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,226,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (226),CC BY SA 4.0,"Villa Whitaker, Via Cavour, Palermo",Palermo,43893671372
Palermo – Villa Enrico Varvaro Pojero,"Interguglielmini, Palermo","Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,230,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (230),CC BY SA 4.0,"Villa Enrico Varvaro Pojero, Via Mariano Stabile, Palermo",Palermo,43893851212
Palermo – Villa Tasca,"Stengel &amp; Co., Dresda","Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,239,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (239),CC BY SA 4.0,"Villa Tasca, Palermo",Palermo,43894267352
Saluti da Palermo – Villa Tasca,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,242,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (242),CC BY SA 4.0,"Villa Tasca, Palermo",Palermo,43894370732
Palermo – Palazzo Torrebruna, ,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,224,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (224),CC BY SA 4.0,"Palazzo Torrebruna, Palermo",Palermo,43941880201
Palermo - Teatro Massimo V.E. – Stagione Quaresima – Primavera 1906, ,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,281,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (281),CC BY SA 4.0,"Teatro Massimo, piazza verdi, Palermo",Palermo,43959484312
Palermo - Teatro Vittorio Emanuele – Grande bassorilievo in bronzo di M. Rutelli, ,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,279,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (279),CC BY SA 4.0,"Teatro Massimo, piazza verdi, Palermo",Palermo,43959484592
Palermo – Teatro Vittorio Emanuele II – La Sala, ,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,276,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (276),CC BY SA 4.0,"Teatro Massimo, piazza verdi, Palermo",Palermo,43959484972
Palermo – Grande vestibolo del Teatro V.Emanuele,"Devaux, Paris","Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,274,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (274),CC BY SA 4.0,"Teatro Massimo, piazza verdi, Palermo",Palermo,43959485282
Palermo – Caffè V.E. e Via Pignatelli Aragona,"G. Pedone Lauriel, Palermo","Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,273,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (273),CC BY SA 4.0,"Teatro Massimo, via Pignatelli Aragona, caffè Vittorio Emanuele, Palermo",Palermo,43959485412
Palermo – Veduta posteriore del Teatro Massimo,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,271,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (271),CC BY SA 4.0,"Teatro Massimo, piazza Verdi, Palermo",Palermo,43959485692
Palermo Nuova - Piazza Giuseppe Verdi,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,269,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (269),CC BY SA 4.0,"Teatro Massimo, piazza Verdi, Palermo",Palermo,43959485952
Palermo – Teatro Massimo,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,267,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (267),CC BY SA 4.0,"Teatro Massimo, piazza Verdi, Palermo",Palermo,43959486322
Palermo – Teatro Massimo, ,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,265,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (265),CC BY SA 4.0,"Teatro Massimo, piazza Verdi, Palermo",Palermo,43959486622
Palermo – Il Nuovo Teatro Massimo, ,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,264,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (264),CC BY SA 4.0,"Teatro Massimo, piazza Verdi, Palermo",Palermo,43959486712
Ricordo  di Palermo - Teatro Massimo,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,284,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (284),CC BY SA 4.0,"Teatro Massimo, piazza verdi, Palermo",Palermo,44008104801
Palermo – Teatro Massimo V.E. – Omaggio a S.M. il Re, ,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,278,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (278),CC BY SA 4.0,"Teatro Massimo, piazza verdi, Palermo",Palermo,44008106091
Palermo – Teatro Vittorio Emanuele II – Dettaglio della Soffitta della rotonda, ,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,277,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (277),CC BY SA 4.0,"Teatro Massimo, piazza verdi, Palermo",Palermo,44008106271
Palermo – Teatro Vittorio Emanuele II – Dettaglio del Soffitto della Sala, ,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,275,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (275),CC BY SA 4.0,"Teatro Massimo, piazza verdi, Palermo",Palermo,44008106611
Palermo - Grand Hotel Villa Igiea,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,310,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (310),CC BY SA 4.0,"Villa Igiea, Palermo",Palermo,44018709712
Palermo - Villa Igiea,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,309,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (309),CC BY SA 4.0,"Villa Igiea, Palermo",Palermo,44018710162
Palermo - Villa Igiea,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,308,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (308),CC BY SA 4.0,"Villa Igiea, Palermo",Palermo,44018710272
Palermo - Villa Igiea ed Acquasanta,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,307,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (307),CC BY SA 4.0,"Villa Igiea, Palermo",Palermo,44018710462
Palermo - Via Roma e Teatro Biondo,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,290,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (290),CC BY SA 4.0,"Teatro Biondo, via Roma, Palermo",Palermo,44025705241
Palermo - Via Roma - Teatro Biondo,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,289,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (289),CC BY SA 4.0,"Teatro Biondo, via Roma, Palermo",Palermo,44025705541
Palermo - Teatro Biondo,"Dr. Trenkler Co, Dresda","Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,288,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (288),CC BY SA 4.0,"Teatro Biondo, via Roma, Palermo",Palermo,44025705651
Palermo - Teatro Biondo (Ing. Cav. Nicolò Mineo),,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,287,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (287),CC BY SA 4.0,"Teatro Biondo, via Roma, Palermo",Palermo,44025705821
Palermo - Via Roma e Teatro Biondo,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,286,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (286),CC BY SA 4.0,"Teatro Biondo, via Roma, Palermo",Palermo,44025706021
Palermo - Teatro Biondo,"L. Sandron, Palermo","Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,285,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (285),CC BY SA 4.0,"Teatro Biondo, via Roma, Palermo",Palermo,44025706171
Palermo – Politeama – Interno - Volta,"Devaux, Paris","Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,300,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (300),CC BY SA 4.0,"Teatro Politeama Garibaldi, Palermo",Palermo,44064691151
Palermo – dettaglio Politeama,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,297,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (297),CC BY SA 4.0,"Teatro Politeama Garibaldi, Palermo",Palermo,44064691631
Palermo – dettaglio Politeama,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,296,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (296),CC BY SA 4.0,"Teatro Politeama Garibaldi, Palermo",Palermo,44064691811
Palermo – Politeama Garibaldi,"Dr. Trenkler Co, Lipsia","Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,294,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (294),CC BY SA 4.0,"Teatro Politeama Garibaldi, Palermo",Palermo,44064692021
Palermo – Politeama Garibaldi,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,292,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (292),CC BY SA 4.0,"Teatro Politeama Garibaldi, Palermo",Palermo,44064692231
Palermo – Politeama Garibaldi,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,293,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (293),CC BY SA 4.0,"Teatro Politeama Garibaldi, Palermo",Palermo,44064692281
Le grand salon du Cercle, ,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,350,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (350),CC BY SA 4.0,"Villa Igiea, Palermo",Palermo,44419778515
Le restaurant du Cercle, ,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,346,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (346),CC BY SA 4.0,"Villa Igiea, Palermo",Palermo,44419779325
